Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
07/05/1996,-0.719305346120716,-0.583829526157756,-0.737954524001033,-0.326171273362504,-0.276743039474887,-0.26622967244633
07/12/1996,-0.718228035337183,-0.593426135957144,-0.732872311677202,-0.331515135504119,-0.295597781520965,-0.266886294790639
07/19/1996,-0.722348780753747,-0.609314970445257,-0.732735325571724,-0.336505226929402,-0.318920136259213,-0.266910874494772
07/26/1996,-0.730954049333984,-0.627556827832455,-0.736853966728944,-0.34129552490183,-0.345239374090261,-0.26618459315288
08/02/1996,-0.742396290897248,-0.644446125122783,-0.743920569443738,-0.345707677797487,-0.372865870961352,-0.264612248138406
08/09/1996,-0.75580293959986,-0.662719769173028,-0.752812438349653,-0.350139596754799,-0.399846313352571,-0.26212849554718
08/16/1996,-0.766275377846796,-0.673082023206071,-0.75933968421227,-0.353962414278279,-0.424807869428389,-0.258696765241965
08/23/1996,-0.77140154485568,-0.674407797699485,-0.761458357748028,-0.356822349836633,-0.446869873836579,-0.254306664933492
08/30/1996,-0.770391815415128,-0.664341860835206,-0.758779151710726,-0.358147792817768,-0.466097725601072,-0.248974324667462
09/06/1996,-0.763675772607144,-0.643041907781004,-0.751867614444775,-0.357430309027273,-0.483578365487702,-0.242742191560632
09/13/1996,-0.755305372274635,-0.617798543526108,-0.744516105119504,-0.354615398912853,-0.500793562773989,-0.235681432125886
09/20/1996,-0.748014585770707,-0.59809032829961,-0.739043544685624,-0.349884212827194,-0.519503806816621,-0.227892913406827
09/27/1996,-0.744616603596909,-0.5931018513062,-0.737271236899115,-0.343720146647519,-0.541833605855816,-0.21950106413311
10/04/1996,-0.747428267981196,-0.609669151122881,-0.741136985390822,-0.336969225745354,-0.568215965064954,-0.210639976931722
10/11/1996,-0.756369415658404,-0.648632097206282,-0.75000953956879,-0.33044204243154,-0.598638946821937,-0.201465057414857
10/18/1996,-0.769213333768069,-0.703540064537464,-0.761265339845045,-0.324903261013679,-0.632206817260384,-0.192113443782317
10/25/1996,-0.784303510248464,-0.764933589772842,-0.773011891150122,-0.321006404107321,-0.66706412148224,-0.18271095557413
11/01/1996,-0.798589653611955,-0.822712044710924,-0.782533907459085,-0.318882478610548,-0.70069823959907,-0.173367555943511
11/08/1996,-0.808981421837326,-0.866147007469299,-0.786755998906657,-0.318760192384234,-0.730538070522529,-0.164173928631717
11/15/1996,-0.812300692924477,-0.88663259684433,-0.783455459246302,-0.319734223609384,-0.754590914304911,-0.155202677523973
11/22/1996,-0.8075063046948,-0.888119945935998,-0.772021389070911,-0.32128681997077,-0.771480976219417,-0.146510801582634
11/29/1996,-0.794288651237508,-0.873051364469897,-0.75317658848862,-0.322417363173365,-0.780653138120506,-0.138140240926335
12/06/1996,-0.774248837254026,-0.850362689253362,-0.729465005003431,-0.322181135041162,-0.782700017479214,-0.130119010568967
12/13/1996,-0.751034266609694,-0.826466824578029,-0.704943488323243,-0.319854435508896,-0.77963637669594,-0.122462345735612
12/20/1996,-0.728542020289448,-0.806967619949936,-0.68334652811359,-0.315067214099036,-0.774745968097932,-0.115173534683969
12/27/1996,-0.710216831715263,-0.792238579024279,-0.667861951568522,-0.308027596697926,-0.771211796369983,-0.108247643366462
01/03/1997,-0.697650620179363,-0.781867324952014,-0.658994665280248,-0.29945579331927,-0.772547973323194,-0.101674050053133
01/10/1997,-0.692060501361322,-0.772725524911475,-0.65682015156781,-0.290091979868035,-0.781819835758879,-0.0954364613938524
01/17/1997,-0.694046567913558,-0.770907386114411,-0.660325739787415,-0.2814909745133,-0.800356691684296,-0.0895083485151499
01/24/1997,-0.702230408653397,-0.776159969922344,-0.667912606044682,-0.274383955002103,-0.827294349622944,-0.0838588806671898
01/31/1997,-0.714484662599039,-0.788048859848026,-0.677557693760887,-0.268953032029168,-0.860600003564974,-0.0784476919762022
02/07/1997,-0.728420803800948,-0.802126703645148,-0.687150193507371,-0.265223826858948,-0.897001149114564,-0.0732263471697144
02/14/1997,-0.741606449591522,-0.814435051582707,-0.695429318724905,-0.262341837221896,-0.932508176124135,-0.0681409536174424
02/21/1997,-0.750310650572872,-0.814753355050056,-0.699772836147731,-0.259592900426233,-0.9630594886175,-0.0631339221913777
02/28/1997,-0.752979650773381,-0.801551945866338,-0.69934185029736,-0.256326574530182,-0.985491419318627,-0.0581457901660848
03/07/1997,-0.748388505588506,-0.776008506776682,-0.693136925701376,-0.252163923334462,-0.997987669380431,-0.0531170003054863
03/14/1997,-0.737789790746411,-0.741489828690298,-0.682522549979787,-0.247529328449389,-0.998945381819367,-0.0479888205735818
03/21/1997,-0.72247471896092,-0.704460623075069,-0.668058789220428,-0.242710899450041,-0.989591196992215,-0.0427059934198753
03/28/1997,-0.704687286852505,-0.668030241766993,-0.651818988481801,-0.238359553642809,-0.971109108878297,-0.0372185110741856
04/04/1997,-0.6860299784817,-0.632726226879906,-0.634244884991526,-0.235034224125248,-0.946968386381124,-0.0314814740139362
04/11/1997,-0.669808192313746,-0.59868547233924,-0.617837979746043,-0.233455670957689,-0.920407905619197,-0.0254576975385836
04/18/1997,-0.656630389891049,-0.567591083676319,-0.603066119888014,-0.233821319733548,-0.894304856997384,-0.0191222624143962
04/25/1997,-0.647355362037589,-0.539859094501154,-0.590505941888467,-0.2361313908946,-0.871294855290603,-0.0124605202007757
05/02/1997,-0.642190881022201,-0.520878816073148,-0.58060679150436,-0.239713964185021,-0.853331177025976,-0.00547078196286005
05/09/1997,-0.639599810452773,-0.510640971854955,-0.572727886961683,-0.244025165796096,-0.840408516581679,0.00183236117689105
05/16/1997,-0.63864805025949,-0.506749163046335,-0.567337653098286,-0.247309822730811,-0.832582101695105,0.00941885887038409
05/23/1997,-0.638523872205647,-0.505193957097272,-0.564380683103018,-0.248761754681071,-0.828911833332014,0.0172430040105621
05/30/1997,-0.63842185494344,-0.501775265887643,-0.563630222619437,-0.247974808308768,-0.827795051918686,0.0252433071229055
06/06/1997,-0.639017526464629,-0.496533141645687,-0.56587973942695,-0.24515490811268,-0.827409173533445,0.0333430593650583
06/13/1997,-0.641306833207513,-0.491268006947761,-0.571836419141833,-0.241375924603276,-0.825475138450137,0.0414495485572435
06/20/1997,-0.644979460685504,-0.490942818719439,-0.58044184023118,-0.237762341352049,-0.820839571645251,0.0494543983862235
06/27/1997,-0.649549672718163,-0.499194099662059,-0.590598311359591,-0.235411752289187,-0.812795340186239,0.0572393951700955
07/04/1997,-0.65529731372194,-0.517007641279238,-0.601129227490573,-0.23522081808202,-0.802510371442174,0.0646767467115796
07/11/1997,-0.660320535081621,-0.538765757764139,-0.610153375257784,-0.23736853937416,-0.790896918640288,0.0716287808330142
07/18/1997,-0.664453257082486,-0.558815708380213,-0.616588080412175,-0.241855911550607,-0.780215770765507,0.0779769549707238
07/25/1997,-0.667841909150266,-0.570334050048975,-0.619816823950706,-0.248496743273227,-0.772656606226026,0.0836138387211301
08/01/1997,-0.669549652307223,-0.570541292165607,-0.619322469330708,-0.25654880796082,-0.769300129319667,0.0884548183092832
08/08/1997,-0.669738027026158,-0.560341262917502,-0.615268720197935,-0.265529288021346,-0.770810815273601,0.0924462234354019
08/15/1997,-0.66755712918594,-0.543740778201258,-0.607121776901415,-0.274083471880416,-0.778185691105549,0.0955656877355978
08/22/1997,-0.663021951016868,-0.526398212569869,-0.595445745200724,-0.281518099154163,-0.790706866014584,0.0978210637022046
08/29/1997,-0.656165885815457,-0.512072288083948,-0.580465106297797,-0.287210079418374,-0.807626686066492,0.0992522107318826
09/05/1997,-0.648086937728968,-0.501655477870908,-0.563370610720009,-0.290877887149547,-0.82755972640904,0.0999311126570453
09/12/1997,-0.639450754397498,-0.491283951642901,-0.544995506527079,-0.292643522111658,-0.848246396767285,0.099965102876567
09/19/1997,-0.630224458398538,-0.478401987393668,-0.525184937599032,-0.292698928677791,-0.867837076522124,0.0994980010113056
09/26/1997,-0.61942475735574,-0.460800189560358,-0.503353518690559,-0.291040786104701,-0.884317489024637,0.0987032264430664
10/03/1997,-0.605739233464263,-0.440212850750441,-0.479157236188841,-0.287158625758461,-0.896403402669882,0.0977662736913218
10/10/1997,-0.586937105516085,-0.416790217341759,-0.451266778032322,-0.280739379099637,-0.903364547343958,0.0969071980154266
10/17/1997,-0.563398557906002,-0.395982435832022,-0.420840665200073,-0.271166793062132,-0.90572086038257,0.0963195642465034
10/24/1997,-0.537274717107621,-0.37939098205063,-0.391133054719202,-0.258213688984122,-0.90373588580105,0.0961861953128134
10/31/1997,-0.511632717008545,-0.370473474166041,-0.365527570840601,-0.24207761151731,-0.898474718887133,0.0966686386874175
11/07/1997,-0.492295198252137,-0.370972985704888,-0.349165220696856,-0.223582360402016,-0.891510119176233,0.0978995579081814
11/14/1997,-0.479086615768291,-0.377750286104786,-0.342070163307071,-0.20354195312393,-0.883403775874455,0.0999805163944059
11/21/1997,-0.474315241256471,-0.393766201364542,-0.345794101947733,-0.18347203563338,-0.874977871552508,0.102984559070555
11/28/1997,-0.476285246904681,-0.417429884126852,-0.358360771152181,-0.165309025420308,-0.865729483415106,0.106955841334896
12/05/1997,-0.482819607028848,-0.4462250347313,-0.377142248498752,-0.151002123808118,-0.855131468345095,0.111908954141854
12/12/1997,-0.491933743904989,-0.472781067652655,-0.399103028860921,-0.14338333237315,-0.841683553325066,0.117827881550703
12/19/1997,-0.504366865027529,-0.495480878990676,-0.423660013988368,-0.144017128906127,-0.825251955441205,0.124661466477464
12/26/1997,-0.519791364475074,-0.511208981900237,-0.449334490478515,-0.153515985820824,-0.806170092492996,0.132326030694699
01/02/1998,-0.537611180500685,-0.514963367669947,-0.47484000848373,-0.171029649400142,-0.785919272806745,0.140712092431882
01/09/1998,-0.556363610349284,-0.514930622560063,-0.497338970010096,-0.194798808644169,-0.766940630391548,0.149692334886973
01/16/1998,-0.577280265644068,-0.518511954192878,-0.519550524444962,-0.220650426851768,-0.752301970836968,0.15910705261575
01/23/1998,-0.597454051487451,-0.528941239733333,-0.539412408174877,-0.245708536672756,-0.743667798252936,0.168814666424789
01/30/1998,-0.616754139346229,-0.550997392241318,-0.557110537014698,-0.267123333965568,-0.74343614514214,0.17867019464741
02/06/1998,-0.634565972749362,-0.578118178939159,-0.573110178985821,-0.282954827620236,-0.751794687663735,0.188536219071669
02/13/1998,-0.648577157055032,-0.600001077288173,-0.58596914466693,-0.292249980372226,-0.767813684501676,0.198286815409438
02/20/1998,-0.658692259634104,-0.609600709131895,-0.595437745555178,-0.295176436432291,-0.79014068309683,0.207806036613796
02/27/1998,-0.663357933372894,-0.602261975641699,-0.600109707858522,-0.292756669583953,-0.81587639747772,0.216985726050732
03/06/1998,-0.661641836757777,-0.579176619703111,-0.59858366984665,-0.286719993971792,-0.842049487246688,0.225725588564454
03/13/1998,-0.656196960119036,-0.553217669391682,-0.592923730593832,-0.279199788287562,-0.865364543906267,0.233930891218813
03/20/1998,-0.649255432067171,-0.534069025329597,-0.584972085951251,-0.272035988755086,-0.882981723061931,0.241511919835057
03/27/1998,-0.64128152476634,-0.524049998337556,-0.57521897058924,-0.266846995866941,-0.891981910122635,0.24838702542741
04/03/1998,-0.633889456808573,-0.521997764181791,-0.565556061037452,-0.263823447663768,-0.891300284384126,0.254474289209186
04/10/1998,-0.627509210337389,-0.521652078776555,-0.557251778081806,-0.262228061629494,-0.88071960846539,0.259690097079729
04/17/1998,-0.621248310369347,-0.514183642000132,-0.551053774354406,-0.26044413391461,-0.860763699372046,0.263967846584343
04/24/1998,-0.614317427877934,-0.496512024359699,-0.546068207072111,-0.257252779854608,-0.833824539624968,0.267254749524676
05/01/1998,-0.607054421271618,-0.473089956382805,-0.542805778583068,-0.251022113609295,-0.803205523158844,0.269514195874273
05/08/1998,-0.600219796756683,-0.451612644043615,-0.54197497245132,-0.241212937529311,-0.771242502630238,0.270739880769031
05/15/1998,-0.594519525504077,-0.43791688319682,-0.543117857955733,-0.227676456953951,-0.74129324353756,0.270953271935633
05/22/1998,-0.589944303680857,-0.432905202171914,-0.546128424061005,-0.210832680963343,-0.71439691955762,0.270201583325895
05/29/1998,-0.584983237613678,-0.428247233711847,-0.549383929679796,-0.191545224271737,-0.690520295707456,0.268558190987814
06/05/1998,-0.580824645207647,-0.420636368099752,-0.553397420950265,-0.171277022374327,-0.668621143781883,0.266122284612219
06/12/1998,-0.576432489779936,-0.403450503216772,-0.557235081044699,-0.151354764698338,-0.646123004183765,0.263022120806952
06/19/1998,-0.572663289566578,-0.382097513277358,-0.560276250254334,-0.134151655041621,-0.619847721308593,0.259417136758075
06/26/1998,-0.569613235532751,-0.363771626017412,-0.562048719205406,-0.120876424741017,-0.586374948135473,0.255491603916247
07/03/1998,-0.568450849244926,-0.35804741388392,-0.563357888974713,-0.112004144067409,-0.542512834331962,0.251436063428608
07/10/1998,-0.567233636722607,-0.368183970745104,-0.562328334223081,-0.107213644881779,-0.485484295877382,0.247467493049563
07/17/1998,-0.562773001230846,-0.384211902628001,-0.556902041916465,-0.10469612012625,-0.413710112836597,0.243766268025915
07/24/1998,-0.550201000940557,-0.391955088983404,-0.54321487649142,-0.10211708626759,-0.327501462196351,0.240492108208722
07/31/1998,-0.5258109850799,-0.379177625198389,-0.518767570599374,-0.0966784532645469,-0.229222955519238,0.237772225375509
08/07/1998,-0.487295448424579,-0.340044982133307,-0.481199717869966,-0.0867813536887233,-0.122880400290195,0.235698839796207
08/14/1998,-0.435786113139715,-0.279435788038232,-0.431059371899635,-0.0712791589672895,-0.0144973693857175,0.23433019317593
08/21/1998,-0.375356867821112,-0.210976210709176,-0.371404542086439,-0.05025541258964,0.0896665896090109,0.233696470072674
08/28/1998,-0.310600803110324,-0.14302109286016,-0.305496477410993,-0.024811483706627,0.183568365537621,0.233801714472756
09/04/1998,-0.246359790691713,-0.0801154505971964,-0.237127935649766,0.0033884751274994,0.262400235930188,0.234626031607524
09/11/1998,-0.184632171082668,-0.0128892568045602,-0.168261424636503,0.0324329527439973,0.323694630884877,0.236127557490579
09/18/1998,-0.12572253336569,0.0681928379993557,-0.0998259166816092,0.0606876045415835,0.366836878999321,0.23824370668353
09/25/1998,-0.0716386709244559,0.163373924625335,-0.0357860924076075,0.0872618989372234,0.393575938627165,0.240897726267119
10/02/1998,-0.0266288788195428,0.259463212507226,0.0178547275378934,0.111311470434264,0.407093380658451,0.244005188819245
10/09/1998,0.00519303456540313,0.330739079799679,0.0553379749285668,0.132346689747992,0.411755125053208,0.247479860024176
10/16/1998,0.0174934412880089,0.357181497112122,0.0689341450807377,0.150633092355585,0.41199582638534,0.251225179346757
10/23/1998,0.00836105763255133,0.323966357585487,0.0560300487461152,0.165511196294465,0.413738239633191,0.255160768560959
10/30/1998,-0.0166109794085864,0.248846674601663,0.0230220751368243,0.17637245875862,0.421258508986468,0.259208900728744
11/06/1998,-0.0499810191850534,0.156217651337035,-0.0222695084451394,0.183189359172487,0.438225680266951,0.263303141232434
11/13/1998,-0.0815889037581537,0.0832658413906565,-0.069509952256423,0.185932029143039,0.46736773570089,0.267392293894604
11/20/1998,-0.109231503168757,0.0349787477112715,-0.114365445440768,0.184219102078665,0.508034249843903,0.271441823522766
11/27/1998,-0.13023397471921,0.0162766101504353,-0.152421849621053,0.177508225081723,0.558449901708898,0.275434184380231
12/04/1998,-0.146051718755924,0.00749471363787278,-0.183348891533975,0.165519031288488,0.614912760043647,0.279369039452337
12/11/1998,-0.162153458478343,-0.00708365987458671,-0.209836372033758,0.147354107138394,0.672507169954129,0.283261491929467
12/18/1998,-0.180313724892965,-0.0373029452977118,-0.232275027557393,0.123293667150126,0.726096929762989,0.287141780132776
12/25/1998,-0.200548445746672,-0.0766924493363823,-0.251318839105089,0.0942661928023587,0.772420509281591,0.291054481715477
01/01/1999,-0.220018112666432,-0.109976213694485,-0.265916310563122,0.0622426298382242,0.808573552440186,0.29505379722633
01/08/1999,-0.236973564083261,-0.126872714935357,-0.276091775581019,0.0297398693795015,0.832133879622619,0.29920398608342
01/15/1999,-0.253176067154827,-0.129601253462045,-0.286242893752296,-0.00127032507629063,0.842698455121299,0.303578345408949
01/22/1999,-0.269507444626596,-0.126497781286873,-0.297714502000917,-0.0292471126289005,0.838980109367099,0.308248047766085
01/29/1999,-0.288075246658596,-0.130074371383846,-0.312226950988554,-0.053359960733972,0.820363962115037,0.313280479844126
02/05/1999,-0.309217260948187,-0.147256111424786,-0.329712523282174,-0.073310278469015,0.787742893945486,0.318735061091647
02/12/1999,-0.332037826140606,-0.176989046492765,-0.348202335412634,-0.0894091625979875,0.742751327943453,0.324655798914899
02/19/1999,-0.355050922998842,-0.211659079368689,-0.366376192827511,-0.101843335659026,0.688876192578407,0.331069744872013
02/26/1999,-0.375294941976958,-0.240216559779658,-0.382383721223408,-0.110948752681577,0.631031247032134,0.337986073680326
03/05/1999,-0.391187833065766,-0.257748155947883,-0.395113828443449,-0.117340049470733,0.573500439647709,0.345394259284148
03/12/1999,-0.403637356665592,-0.264947652910646,-0.406032261558655,-0.121592643262094,0.520187634539307,0.353262732829763
03/19/1999,-0.412259911145337,-0.265599325711311,-0.414437209551856,-0.124471322917938,0.47355391404201,0.361535501902524
03/26/1999,-0.417786561797653,-0.263623879329939,-0.420246177204113,-0.126645161391414,0.43481885012085,0.370129371208399
04/02/1999,-0.421575759283874,-0.262251601051925,-0.424071313143131,-0.128596405654551,0.404667441070984,0.378937576337326
04/09/1999,-0.424849692319617,-0.262466383803906,-0.426897467221852,-0.130337463136963,0.383417855665839,0.387839145910296
04/16/1999,-0.428661254910671,-0.26384034609999,-0.429984897185235,-0.131982804715589,0.371804572356367,0.396688489914898
04/23/1999,-0.432636198473714,-0.266711174691408,-0.43351190819245,-0.133143241479045,0.370069883148252,0.405357571545198
04/30/1999,-0.436455734640846,-0.271385970554376,-0.437759671762033,-0.133430480353527,0.378084118314684,0.41372545967303
05/07/1999,-0.437514306051929,-0.276509019293339,-0.440458909973509,-0.132429765379806,0.39499653281875,0.421689711158521
05/14/1999,-0.433460239805163,-0.273733105574692,-0.438774392103827,-0.129876877313333,0.418703166663122,0.429170279110864
05/21/1999,-0.423257442095856,-0.260544429309856,-0.431340400481171,-0.125577352905861,0.447135835540319,0.43610862240693
05/28/1999,-0.407755858655959,-0.235275607112965,-0.417859477618229,-0.119904016034815,0.477855682633179,0.442464970615847
06/04/1999,-0.389539550973945,-0.200269892487299,-0.400070783329947,-0.113470123635811,0.509309938740959,0.448218303113256
06/11/1999,-0.370861317597461,-0.163081839777783,-0.379340764896803,-0.10686421022177,0.540089545984517,0.453365975644455
06/18/1999,-0.353014211855769,-0.132335775617204,-0.356741725580412,-0.100742970404692,0.570270748859517,0.457924660651938
06/25/1999,-0.335497556858828,-0.109545221418907,-0.332027242230366,-0.095515747665664,0.600689999133252,0.461930778894108
07/02/1999,-0.316293609300335,-0.0942995360386212,-0.303899996989048,-0.0910907440415001,0.632460669571747,0.465435975508919
07/09/1999,-0.293455990083575,-0.0768906836396197,-0.271583209510366,-0.0870917757497226,0.667037437499336,0.468497990256466
07/16/1999,-0.26588787368927,-0.0483084855023261,-0.235550895266833,-0.0831744246627352,0.706239767283618,0.47118694516135
07/23/1999,-0.236730970575595,-0.008720570739566,-0.199502686427742,-0.0790932033913526,0.750559717790513,0.473568898583149
07/30/1999,-0.209561532834665,0.0367221347092387,-0.167914085298753,-0.0746580388684518,0.800321440164853,0.47570609607394
08/06/1999,-0.186301235181333,0.0819095009544507,-0.143221637739771,-0.0697585420127235,0.85479682392865,0.477659055102954
08/13/1999,-0.169644230332288,0.115491528716958,-0.127584117067644,-0.0645387560931408,0.911530127910073,0.479484984666308
08/20/1999,-0.159033304171845,0.132494628699647,-0.120429571636716,-0.0590551065218184,0.967994929442992,0.481237774065187
08/27/1999,-0.150999840704007,0.139755393745007,-0.11709794966645,-0.0538661228493131,1.02034168768575,0.482968400416004
09/03/1999,-0.14193156431539,0.147578536747088,-0.112411095246756,-0.0494545320433138,1.06409120246576,0.484724620927535
09/10/1999,-0.129909069554384,0.165707159237699,-0.10342844175994,-0.046005702536663,1.09528968441259,0.486550969370069
09/17/1999,-0.115681127624082,0.197148463210449,-0.0891554908438343,-0.0442029961746563,1.11102818431611,0.488489797787882
09/24/1999,-0.100613874544466,0.238682123105995,-0.070163701557398,-0.0438931367740336,1.10981830250293,0.490581623001625
10/01/1999,-0.0865548922507764,0.282248043372953,-0.0493405961280315,-0.0440506707874489,1.09302764864855,0.492865446512682
10/08/1999,-0.0769393555875832,0.316327540999706,-0.0308000231000386,-0.0440888227191611,1.06398915451096,0.495378785281081
10/15/1999,-0.0766327410867959,0.325582718687169,-0.0221984348590727,-0.0427853333757488,1.02942618449173,0.498159036962901
10/22/1999,-0.0857216124537455,0.30732698727956,-0.0253963216948824,-0.0391937671840107,0.995599592571612,0.501231016009036
10/29/1999,-0.103124523862354,0.268224346078392,-0.0421146349177403,-0.0325918629884493,0.97037126913307,0.504612650573457
11/05/1999,-0.125281486402038,0.218030360359817,-0.0702410187228765,-0.0226563194263251,0.959542753131627,0.508310076638284
11/12/1999,-0.147942106624073,0.169296859694738,-0.105501707180702,-0.00951572008556369,0.965976210542211,0.512316422485348
11/19/1999,-0.166027395224223,0.131659302181644,-0.142090935493173,0.00645189949312359,0.989982251552198,0.516613816359605
11/26/1999,-0.173754170026449,0.116087864600323,-0.172249829820859,0.0240523033142454,1.02905329099815,0.521174846071623
12/03/1999,-0.172615984680573,0.116369776333878,-0.194289229905863,0.0413166717706974,1.07852250619927,0.525963259502083
12/10/1999,-0.16585468816232,0.124131331458836,-0.208666823846169,0.0554834885708263,1.13396387497613,0.530934808815983
12/17/1999,-0.159946683980836,0.128545114245317,-0.217814543783813,0.0630613562540363,1.19035925750735,0.536037109452106
12/24/1999,-0.158884851323959,0.124170527644357,-0.225057637928252,0.0635327847467871,1.24289834556307,0.541210804644796
12/31/1999,-0.16439029161754,0.11072131829066,-0.231871019773008,0.0563090190704205,1.28907447809031,0.546392550728907
01/07/2000,-0.178173490314754,0.0899626127710537,-0.240402308979642,0.0422201496797784,1.32706494014604,0.551518729004106
01/14/2000,-0.192868108290759,0.0676991337357519,-0.2477308604816,0.0259789102452235,1.35579500278992,0.556523704197705
01/21/2000,-0.204279475040522,0.0521973222460377,-0.252098311837871,0.0102230842616235,1.37609367193874,0.56135342111318
01/28/2000,-0.210050180904253,0.0420337045968478,-0.252636248633005,-0.00221506188620656,1.38778001370319,0.565962323022847
02/04/2000,-0.20915230879783,0.0364895683804633,-0.249918438019884,-0.009639648856085,1.39238075494659,0.570316431391094
02/11/2000,-0.20499657535587,0.0309045319107115,-0.24550477572788,-0.0120456165675947,1.38902762833529,0.574396236864137
02/18/2000,-0.197500289823277,0.0301174443381342,-0.238464722691774,-0.00940562320344548,1.37736259709462,0.578196376736118
02/25/2000,-0.186617003456824,0.0384123383927126,-0.226526003745254,-0.00251635142175774,1.35554764933367,0.581725121976166
03/03/2000,-0.172719284217904,0.0586980426281001,-0.209385408794209,0.00792883286888026,1.32341717225202,0.585004329579056
03/10/2000,-0.153043966000528,0.0913921500046749,-0.184130015480122,0.0210292526292688,1.281132307955,0.58806870635668
03/17/2000,-0.129059330853051,0.129940480134,-0.152000526161548,0.0358654707703177,1.22881576661485,0.590965863843189
03/24/2000,-0.103756459923493,0.163694821606482,-0.117562903270714,0.0512326220504721,1.16954206022166,0.593755901079112
03/31/2000,-0.0800671210955735,0.185032186036483,-0.0838650147420393,0.0656136926533873,1.10554936639901,0.596507640392463
04/07/2000,-0.0626328456724522,0.188228042744521,-0.0560721017717458,0.0782420831223546,1.03915709914991,0.599297285815037
04/14/2000,-0.0488368899211164,0.189806835668127,-0.0314413852684736,0.0891735996895824,0.971165427859355,0.602209830526985
04/21/2000,-0.0368623963211663,0.20007677982433,-0.00849644515532708,0.098442627866206,0.90363225554152,0.605323199653745
04/28/2000,-0.0231227018461087,0.228897826010154,0.01608942394915,0.107040819217273,0.837106235724625,0.608711226653073
05/05/2000,-0.00535421138101769,0.275415866271501,0.0439261935825393,0.115965040741751,0.77230228457973,0.612437883699412
05/12/2000,0.0133540713096303,0.327705084857635,0.0723514881597651,0.124904158170724,0.70997387507928,0.616552340594802
05/19/2000,0.0306687202857216,0.375504686472567,0.0970796599531948,0.134160636782314,0.652129806713492,0.621087972290549
05/26/2000,0.0436813238273934,0.407613559237651,0.114516017042342,0.143224462519991,0.599509518553383,0.626062370846678
06/02/2000,0.0492793612098043,0.421093589436952,0.120668664015845,0.151620932030604,0.552503563472379,0.631476075934044
06/09/2000,0.0472807407810861,0.418618209234979,0.114785603891681,0.159063193045872,0.510148073289734,0.63731171094514
06/16/2000,0.039644733097694,0.408183373956186,0.099609615761428,0.165562885626221,0.469156602735708,0.643531366247895
06/23/2000,0.0265511257054257,0.388590764015933,0.0764914053378168,0.170984940530594,0.426066203239712,0.650074604586345
06/30/2000,0.00871055548891361,0.357931715394327,0.0479370730049257,0.175439648643092,0.376730950802781,0.656861568020182
07/07/2000,-0.0154009996330005,0.309517546173436,0.0150273421525835,0.178462988380719,0.317625073329517,0.663801966780206
07/14/2000,-0.0444590898706304,0.247431451945937,-0.0204690448863548,0.180029499192358,0.248640799542378,0.670785593012225
07/21/2000,-0.0763267102992187,0.178569163383161,-0.0563441203948637,0.180053364123046,0.171249198520627,0.677714223334374
07/28/2000,-0.108482671263604,0.112289723795951,-0.0905182856561143,0.178978247897862,0.087806813901507,0.684494734577034
08/04/2000,-0.137217479628183,0.0602277045580662,-0.120023758075807,0.177280964210402,0.00154253059192648,0.691045017340968
08/11/2000,-0.160491750538777,0.027268455473564,-0.143150338789191,0.175231626433924,-0.0843610549761075,0.697296172115472
08/18/2000,-0.176552472000453,0.0107956814458985,-0.158147089780173,0.173487626294841,-0.168067277104585,0.703191443768643
08/25/2000,-0.187241884282095,0.00281981674691642,-0.165834123857824,0.171634827791503,-0.247809680806451,0.708683876209
09/01/2000,-0.194603619479719,-0.00436231756108967,-0.167747243388803,0.169346511043695,-0.321828990571305,0.713735825823678
09/08/2000,-0.198260049296487,-0.0116977283917908,-0.164413321090034,0.166847328099055,-0.387978372569209,0.718318312719706
09/15/2000,-0.199157879285053,-0.0171829688114347,-0.158903917325481,0.164898917940334,-0.443713704058665,0.722410638484401
09/22/2000,-0.19596339336677,-0.0166947274673856,-0.15207615338358,0.1653621951844,-0.488804247756823,0.726000357021759
09/29/2000,-0.189109472630863,-0.00897041723548885,-0.145461940759528,0.170588720312028,-0.525723894384601,0.72908094968729
10/06/2000,-0.179952018664929,0.00147622235854414,-0.140848400542141,0.181987349105433,-0.557128763143715,0.731647485267728
10/13/2000,-0.169729457756155,0.00917101306348009,-0.138316470074044,0.201052875280724,-0.588220867070704,0.733698502060373
10/20/2000,-0.16268116015006,0.00431398772475342,-0.139950761336507,0.227720051394671,-0.623801448180399,0.735238653693488
10/27/2000,-0.158192979207765,-0.01040858640651,-0.144216019371584,0.261933840095772,-0.667427995713195,0.736274263309395
11/03/2000,-0.153131024545113,-0.0264605669228463,-0.148316988391822,0.303279719879899,-0.720802575312678,0.736819541095381
11/10/2000,-0.144331973095183,-0.0333570191224779,-0.149919845336125,0.351725353657904,-0.785770264995415,0.736897440586866
11/17/2000,-0.128609006155855,-0.0220739377217296,-0.147453391552448,0.406583968102314,-0.862443317440569,0.736538826853545
11/24/2000,-0.106386562034466,0.00693890609801073,-0.140245321435046,0.464932618155797,-0.950965668574871,0.735781862237777
12/01/2000,-0.0813352911336313,0.0447388026668873,-0.129403729014452,0.521720805529816,-1.04979934582024,0.734671572824249
12/08/2000,-0.0606710200428383,0.0755084355582961,-0.119677139817994,0.570248660241933,-1.15385202348779,0.733259321212621
12/15/2000,-0.0522016423436694,0.0882640117575717,-0.115643254716001,0.603566985946677,-1.25732708002511,0.731604014678008
